CUPS;FECHA-HORA;INV / VER;CONSUMO Wh;GENERACION Wh;REACT Q1;REACT Q2;REACT Q3;REACT Q4;METODO OBT.;FIRMEZA;NUM FACTURA
ES002100000100007PD;13/01/2023 3:00;0;156;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;13/01/2023 4:00;0;161;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;13/01/2023 5:00;0;177;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;13/01/2023 6:00;0;163;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;13/01/2023 7:00;0;151;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;13/01/2023 8:00;0;361;0;1;0;0;162;1;1;3.23E+15
ES002100000100007PD;13/01/2023 9:00;0;475;0;2;0;0;158;1;1;3.23E+15
ES002100000100007PD;13/01/2023 10:00;0;481;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;13/01/2023 11:00;0;274;0;1;0;0;162;1;1;3.23E+15
ES002100000100007PD;13/01/2023 12:00;0;231;0;0;0;0;174;1;1;3.23E+15
ES002100000100007PD;13/01/2023 13:00;0;248;0;0;0;0;168;1;1;3.23E+15
ES002100000100007PD;13/01/2023 14:00;0;393;0;0;0;0;128;1;1;3.23E+15
ES002100000100007PD;13/01/2023 15:00;0;629;0;1;0;0;162;1;1;3.23E+15
ES002100000100007PD;13/01/2023 16:00;0;524;0;1;0;0;153;1;1;3.23E+15
ES002100000100007PD;13/01/2023 17:00;0;1453;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;13/01/2023 18:00;0;960;0;0;0;0;125;1;1;3.23E+15
ES002100000100007PD;13/01/2023 19:00;0;333;0;0;0;0;193;1;1;3.23E+15
ES002100000100007PD;13/01/2023 20:00;0;419;0;0;0;0;161;1;1;3.23E+15
ES002100000100007PD;13/01/2023 21:00;0;349;0;1;0;0;151;1;1;3.23E+15
ES002100000100007PD;13/01/2023 22:00;0;451;0;2;0;0;187;1;1;3.23E+15
ES002100000100007PD;13/01/2023 23:00;0;328;0;0;0;0;199;1;1;3.23E+15
ES002100000100007PD;14/01/2023 0:00;0;316;0;0;0;0;190;1;1;3.23E+15
ES002100000100007PD;14/01/2023 1:00;0;247;0;0;0;0;181;1;1;3.23E+15
ES002100000100007PD;14/01/2023 2:00;0;182;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;14/01/2023 3:00;0;201;0;1;0;0;149;1;1;3.23E+15
ES002100000100007PD;14/01/2023 4:00;0;168;0;0;0;0;165;1;1;3.23E+15
ES002100000100007PD;14/01/2023 5:00;0;148;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;14/01/2023 6:00;0;148;0;0;0;0;162;1;1;3.23E+15
ES002100000100007PD;14/01/2023 7:00;0;152;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;14/01/2023 8:00;0;247;0;1;0;0;151;1;1;3.23E+15
ES002100000100007PD;14/01/2023 9:00;0;289;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;14/01/2023 10:00;0;280;0;3;0;0;167;1;1;3.23E+15
ES002100000100007PD;14/01/2023 11:00;0;1146;0;0;0;0;278;1;1;3.23E+15
ES002100000100007PD;14/01/2023 12:00;0;1332;0;0;0;0;376;1;1;3.23E+15
ES002100000100007PD;14/01/2023 13:00;0;840;0;0;0;0;275;1;1;3.23E+15
ES002100000100007PD;14/01/2023 14:00;0;965;0;0;0;0;104;1;1;3.23E+15
ES002100000100007PD;14/01/2023 15:00;0;1274;0;1;0;0;189;1;1;3.23E+15
ES002100000100007PD;14/01/2023 16:00;0;1208;0;0;0;0;183;1;1;3.23E+15
ES002100000100007PD;14/01/2023 17:00;0;539;0;3;0;0;141;1;1;3.23E+15
ES002100000100007PD;14/01/2023 18:00;0;1476;0;2;0;0;147;1;1;3.23E+15
ES002100000100007PD;14/01/2023 19:00;0;2203;0;0;0;0;173;1;1;3.23E+15
ES002100000100007PD;14/01/2023 20:00;0;447;0;0;0;0;214;1;1;3.23E+15
ES002100000100007PD;14/01/2023 21:00;0;448;0;0;0;0;243;1;1;3.23E+15
ES002100000100007PD;14/01/2023 22:00;0;513;0;1;0;0;230;1;1;3.23E+15
ES002100000100007PD;14/01/2023 23:00;0;405;0;0;0;0;168;1;1;3.23E+15
ES002100000100007PD;15/01/2023 0:00;0;401;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;15/01/2023 1:00;0;262;0;0;0;0;178;1;1;3.23E+15
ES002100000100007PD;15/01/2023 2:00;0;185;0;1;0;0;173;1;1;3.23E+15
ES002100000100007PD;15/01/2023 3:00;0;187;0;0;0;0;169;1;1;3.23E+15
ES002100000100007PD;15/01/2023 4:00;0;150;0;0;0;0;165;1;1;3.23E+15
ES002100000100007PD;15/01/2023 5:00;0;169;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;15/01/2023 6:00;0;257;0;1;0;0;154;1;1;3.23E+15
ES002100000100007PD;15/01/2023 7:00;0;166;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;15/01/2023 8:00;0;174;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;15/01/2023 9:00;0;163;0;0;0;0;171;1;1;3.23E+15
ES002100000100007PD;15/01/2023 10:00;0;488;0;1;0;0;166;1;1;3.23E+15
ES002100000100007PD;15/01/2023 11:00;0;635;0;0;0;0;189;1;1;3.23E+15
ES002100000100007PD;15/01/2023 12:00;0;346;0;0;0;0;199;1;1;3.23E+15
ES002100000100007PD;15/01/2023 13:00;0;1244;0;1;0;0;304;1;1;3.23E+15
ES002100000100007PD;15/01/2023 14:00;0;2558;0;0;0;0;244;1;1;3.23E+15
ES002100000100007PD;15/01/2023 15:00;0;3494;0;0;0;0;240;1;1;3.23E+15
ES002100000100007PD;15/01/2023 16:00;0;337;0;0;0;0;132;1;1;3.23E+15
ES002100000100007PD;15/01/2023 17:00;0;1200;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;15/01/2023 18:00;0;1751;0;1;0;0;177;1;1;3.23E+15
ES002100000100007PD;15/01/2023 19:00;0;946;0;0;0;0;219;1;1;3.23E+15
ES002100000100007PD;15/01/2023 20:00;0;614;0;0;0;0;221;1;1;3.23E+15
ES002100000100007PD;15/01/2023 21:00;0;1335;0;0;0;0;171;1;1;3.23E+15
ES002100000100007PD;15/01/2023 22:00;0;504;0;0;0;0;161;1;1;3.23E+15
ES002100000100007PD;15/01/2023 23:00;0;409;0;0;0;0;205;1;1;3.23E+15
ES002100000100007PD;16/01/2023 0:00;0;348;0;1;0;0;178;1;1;3.23E+15
ES002100000100007PD;16/01/2023 1:00;0;247;0;0;0;0;180;1;1;3.23E+15
ES002100000100007PD;16/01/2023 2:00;0;160;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;16/01/2023 3:00;0;165;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;16/01/2023 4:00;0;223;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;16/01/2023 5:00;0;191;0;1;0;0;155;1;1;3.23E+15
ES002100000100007PD;16/01/2023 6:00;0;165;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;16/01/2023 7:00;0;220;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;16/01/2023 8:00;0;157;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;16/01/2023 9:00;0;423;0;1;0;0;145;1;1;3.23E+15
ES002100000100007PD;16/01/2023 10:00;0;193;0;0;0;0;168;1;1;3.23E+15
ES002100000100007PD;16/01/2023 11:00;0;212;0;1;0;0;141;1;1;3.23E+15
ES002100000100007PD;16/01/2023 12:00;0;163;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;16/01/2023 13:00;0;235;0;2;0;0;148;1;1;3.23E+15
ES002100000100007PD;16/01/2023 14:00;0;204;0;2;0;0;150;1;1;3.23E+15
ES002100000100007PD;16/01/2023 15:00;0;1252;0;1;0;0;192;1;1;3.23E+15
ES002100000100007PD;16/01/2023 16:00;0;414;0;2;0;0;116;1;1;3.23E+15
ES002100000100007PD;16/01/2023 17:00;0;1383;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;16/01/2023 18:00;0;798;0;1;0;0;155;1;1;3.23E+15
ES002100000100007PD;16/01/2023 19:00;0;383;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;16/01/2023 20:00;0;427;0;0;0;0;169;1;1;3.23E+15
ES002100000100007PD;16/01/2023 21:00;0;331;0;1;0;0;172;1;1;3.23E+15
ES002100000100007PD;16/01/2023 22:00;0;411;0;0;0;0;177;1;1;3.23E+15
ES002100000100007PD;16/01/2023 23:00;0;562;0;0;0;0;235;1;1;3.23E+15
ES002100000100007PD;17/01/2023 0:00;0;370;0;0;0;0;183;1;1;3.23E+15
ES002100000100007PD;17/01/2023 1:00;0;248;0;1;0;0;173;1;1;3.23E+15
ES002100000100007PD;17/01/2023 2:00;0;186;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;17/01/2023 3:00;0;169;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;17/01/2023 4:00;0;165;0;0;0;0;161;1;1;3.23E+15
ES002100000100007PD;17/01/2023 5:00;0;151;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;17/01/2023 6:00;0;150;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;17/01/2023 7:00;0;220;0;1;0;0;150;1;1;3.23E+15
ES002100000100007PD;17/01/2023 8:00;0;237;0;1;0;0;129;1;1;3.23E+15
ES002100000100007PD;17/01/2023 9:00;0;477;0;1;0;0;133;1;1;3.23E+15
ES002100000100007PD;17/01/2023 10:00;0;153;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;17/01/2023 11:00;0;163;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;17/01/2023 12:00;0;151;0;1;0;0;152;1;1;3.23E+15
ES002100000100007PD;17/01/2023 13:00;0;382;0;3;0;0;121;1;1;3.23E+15
ES002100000100007PD;17/01/2023 14:00;0;1350;0;7;0;0;182;1;1;3.23E+15
ES002100000100007PD;17/01/2023 15:00;0;1916;0;1;0;0;138;1;1;3.23E+15
ES002100000100007PD;17/01/2023 16:00;0;386;0;1;0;0;114;1;1;3.23E+15
ES002100000100007PD;17/01/2023 17:00;0;1378;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;17/01/2023 18:00;0;975;0;0;0;0;131;1;1;3.23E+15
ES002100000100007PD;17/01/2023 19:00;0;225;0;3;0;0;132;1;1;3.23E+15
ES002100000100007PD;17/01/2023 20:00;0;379;0;2;0;0;150;1;1;3.23E+15
ES002100000100007PD;17/01/2023 21:00;0;364;0;1;0;0;160;1;1;3.23E+15
ES002100000100007PD;17/01/2023 22:00;0;718;0;0;0;0;242;1;1;3.23E+15
ES002100000100007PD;17/01/2023 23:00;0;381;0;0;0;0;185;1;1;3.23E+15
ES002100000100007PD;18/01/2023 0:00;0;373;0;0;0;0;171;1;1;3.23E+15
ES002100000100007PD;18/01/2023 1:00;0;255;0;1;0;0;159;1;1;3.23E+15
ES002100000100007PD;18/01/2023 2:00;0;176;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;18/01/2023 3:00;0;159;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;18/01/2023 4:00;0;153;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;18/01/2023 5:00;0;235;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;18/01/2023 6:00;0;241;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;18/01/2023 7:00;0;244;0;3;0;0;133;1;1;3.23E+15
ES002100000100007PD;18/01/2023 8:00;0;160;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;18/01/2023 9:00;0;348;0;1;0;0;159;1;1;3.23E+15
ES002100000100007PD;18/01/2023 10:00;0;171;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;18/01/2023 11:00;0;637;0;1;0;0;100;1;1;3.23E+15
ES002100000100007PD;18/01/2023 12:00;0;231;0;0;0;0;140;1;1;3.23E+15
ES002100000100007PD;18/01/2023 13:00;0;226;0;1;0;0;145;1;1;3.23E+15
ES002100000100007PD;18/01/2023 14:00;0;303;0;1;0;0;128;1;1;3.23E+15
ES002100000100007PD;18/01/2023 15:00;0;432;0;1;0;0;166;1;1;3.23E+15
ES002100000100007PD;18/01/2023 16:00;0;1081;0;1;0;0;152;1;1;3.23E+15
ES002100000100007PD;18/01/2023 17:00;0;783;0;0;0;0;140;1;1;3.23E+15
ES002100000100007PD;18/01/2023 18:00;0;148;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;18/01/2023 19:00;0;146;0;0;0;0;142;1;1;3.23E+15
ES002100000100007PD;18/01/2023 20:00;0;198;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;18/01/2023 21:00;0;194;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;18/01/2023 22:00;0;434;0;3;0;0;162;1;1;3.23E+15
ES002100000100007PD;18/01/2023 23:00;0;416;0;0;0;0;186;1;1;3.23E+15
ES002100000100007PD;19/01/2023 0:00;0;395;0;0;0;0;165;1;1;3.23E+15
ES002100000100007PD;19/01/2023 1:00;0;268;0;0;0;0;167;1;1;3.23E+15
ES002100000100007PD;19/01/2023 2:00;0;212;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;19/01/2023 3:00;0;163;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;19/01/2023 4:00;0;209;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;19/01/2023 5:00;0;182;0;0;0;0;136;1;1;3.23E+15
ES002100000100007PD;19/01/2023 6:00;0;160;0;0;0;0;143;1;1;3.23E+15
ES002100000100007PD;19/01/2023 7:00;0;142;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;19/01/2023 8:00;0;147;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;19/01/2023 9:00;0;491;0;2;0;0;148;1;1;3.23E+15
ES002100000100007PD;19/01/2023 10:00;0;379;0;1;0;0;136;1;1;3.23E+15
ES002100000100007PD;19/01/2023 11:00;0;258;0;0;0;0;165;1;1;3.23E+15
ES002100000100007PD;19/01/2023 12:00;0;1047;0;0;0;0;250;1;1;3.23E+15
ES002100000100007PD;19/01/2023 13:00;0;833;0;1;0;0;151;1;1;3.23E+15
ES002100000100007PD;19/01/2023 14:00;0;327;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;19/01/2023 15:00;0;511;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;19/01/2023 16:00;0;332;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;19/01/2023 17:00;0;702;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;19/01/2023 18:00;0;1164;0;0;0;0;182;1;1;3.23E+15
ES002100000100007PD;19/01/2023 19:00;0;514;0;0;0;0;203;1;1;3.23E+15
ES002100000100007PD;19/01/2023 20:00;0;308;0;0;0;0;166;1;1;3.23E+15
ES002100000100007PD;19/01/2023 21:00;0;329;0;1;0;0;168;1;1;3.23E+15
ES002100000100007PD;19/01/2023 22:00;0;752;0;0;0;0;198;1;1;3.23E+15
ES002100000100007PD;19/01/2023 23:00;0;1291;0;0;0;0;130;1;1;3.23E+15
ES002100000100007PD;20/01/2023 0:00;0;829;0;1;0;0;153;1;1;3.23E+15
ES002100000100007PD;20/01/2023 1:00;0;181;0;0;0;0;165;1;1;3.23E+15
ES002100000100007PD;20/01/2023 2:00;0;207;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;20/01/2023 3:00;0;196;0;0;0;0;124;1;1;3.23E+15
ES002100000100007PD;20/01/2023 4:00;0;181;0;0;0;0;143;1;1;3.23E+15
ES002100000100007PD;20/01/2023 5:00;0;185;0;1;0;0;136;1;1;3.23E+15
ES002100000100007PD;20/01/2023 6:00;0;170;0;0;0;0;140;1;1;3.23E+15
ES002100000100007PD;20/01/2023 7:00;0;153;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;20/01/2023 8:00;0;298;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;20/01/2023 9:00;0;294;0;1;0;0;146;1;1;3.23E+15
ES002100000100007PD;20/01/2023 10:00;0;238;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;20/01/2023 11:00;0;226;0;1;0;0;131;1;1;3.23E+15
ES002100000100007PD;20/01/2023 12:00;0;243;0;0;0;0;118;1;1;3.23E+15
ES002100000100007PD;20/01/2023 13:00;0;174;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;20/01/2023 14:00;0;710;0;0;0;0;187;1;1;3.23E+15
ES002100000100007PD;20/01/2023 15:00;0;397;0;1;0;0;171;1;1;3.23E+15
ES002100000100007PD;20/01/2023 16:00;0;276;0;0;0;0;142;1;1;3.23E+15
ES002100000100007PD;20/01/2023 17:00;0;827;0;0;0;0;119;1;1;3.23E+15
ES002100000100007PD;20/01/2023 18:00;0;1271;0;0;0;0;133;1;1;3.23E+15
ES002100000100007PD;20/01/2023 19:00;0;328;0;1;0;0;162;1;1;3.23E+15
ES002100000100007PD;20/01/2023 20:00;0;378;0;0;0;0;173;1;1;3.23E+15
ES002100000100007PD;20/01/2023 21:00;0;359;0;0;0;0;170;1;1;3.23E+15
ES002100000100007PD;20/01/2023 22:00;0;727;0;0;0;0;201;1;1;3.23E+15
ES002100000100007PD;20/01/2023 23:00;0;989;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;21/01/2023 0:00;0;437;0;1;0;0;132;1;1;3.23E+15
ES002100000100007PD;21/01/2023 1:00;0;242;0;0;0;0;162;1;1;3.23E+15
ES002100000100007PD;21/01/2023 2:00;0;155;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;21/01/2023 3:00;0;234;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;21/01/2023 4:00;0;183;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;21/01/2023 5:00;0;169;0;1;0;0;142;1;1;3.23E+15
ES002100000100007PD;21/01/2023 6:00;0;168;0;0;0;0;138;1;1;3.23E+15
ES002100000100007PD;21/01/2023 7:00;0;159;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;21/01/2023 8:00;0;269;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;21/01/2023 9:00;0;242;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;21/01/2023 10:00;0;1310;0;0;0;0;137;1;1;3.23E+15
ES002100000100007PD;21/01/2023 11:00;0;592;0;1;0;0;127;1;1;3.23E+15
ES002100000100007PD;21/01/2023 12:00;0;2109;0;1;0;0;267;1;1;3.23E+15
ES002100000100007PD;21/01/2023 13:00;0;2032;0;0;0;0;361;1;1;3.23E+15
ES002100000100007PD;21/01/2023 14:00;0;878;0;0;0;0;217;1;1;3.23E+15
ES002100000100007PD;21/01/2023 15:00;0;913;0;0;0;0;254;1;1;3.23E+15
ES002100000100007PD;21/01/2023 16:00;0;339;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;21/01/2023 17:00;0;446;0;1;0;0;144;1;1;3.23E+15
ES002100000100007PD;21/01/2023 18:00;0;408;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;21/01/2023 19:00;0;424;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;21/01/2023 20:00;0;1941;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;21/01/2023 21:00;0;3973;0;0;0;0;120;1;1;3.23E+15
ES002100000100007PD;21/01/2023 22:00;0;1069;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;21/01/2023 23:00;0;485;0;0;0;0;161;1;1;3.23E+15
ES002100000100007PD;22/01/2023 0:00;0;455;0;0;0;0;179;1;1;3.23E+15
ES002100000100007PD;22/01/2023 1:00;0;396;0;0;0;0;166;1;1;3.23E+15
ES002100000100007PD;22/01/2023 2:00;0;198;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;22/01/2023 3:00;0;161;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;22/01/2023 4:00;0;158;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;22/01/2023 5:00;0;160;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;22/01/2023 6:00;0;225;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;22/01/2023 7:00;0;173;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;22/01/2023 8:00;0;152;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;22/01/2023 9:00;0;173;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;22/01/2023 10:00;0;439;0;1;0;0;151;1;1;3.23E+15
ES002100000100007PD;22/01/2023 11:00;0;361;0;1;0;0;178;1;1;3.23E+15
ES002100000100007PD;22/01/2023 12:00;0;1193;0;0;0;0;327;1;1;3.23E+15
ES002100000100007PD;22/01/2023 13:00;0;1389;0;0;0;0;297;1;1;3.23E+15
ES002100000100007PD;22/01/2023 14:00;0;1954;0;0;0;0;175;1;1;3.23E+15
ES002100000100007PD;22/01/2023 15:00;0;1975;0;1;0;0;190;1;1;3.23E+15
ES002100000100007PD;22/01/2023 16:00;0;441;0;1;0;0;135;1;1;3.23E+15
ES002100000100007PD;22/01/2023 17:00;0;477;0;0;0;0;166;1;1;3.23E+15
ES002100000100007PD;22/01/2023 18:00;0;1057;0;2;0;0;169;1;1;3.23E+15
ES002100000100007PD;22/01/2023 19:00;0;550;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;22/01/2023 20:00;0;493;0;0;0;0;184;1;1;3.23E+15
ES002100000100007PD;22/01/2023 21:00;0;400;0;1;0;0;173;1;1;3.23E+15
ES002100000100007PD;22/01/2023 22:00;0;313;0;0;0;0;173;1;1;3.23E+15
ES002100000100007PD;22/01/2023 23:00;0;1306;0;0;0;0;172;1;1;3.23E+15
ES002100000100007PD;23/01/2023 0:00;0;1470;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;23/01/2023 1:00;0;223;0;1;0;0;166;1;1;3.23E+15
ES002100000100007PD;23/01/2023 2:00;0;160;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;23/01/2023 3:00;0;185;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;23/01/2023 4:00;0;242;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;23/01/2023 5:00;0;169;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;23/01/2023 6:00;0;207;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;23/01/2023 7:00;0;185;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;23/01/2023 8:00;0;242;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;23/01/2023 9:00;0;446;0;1;0;0;158;1;1;3.23E+15
ES002100000100007PD;23/01/2023 10:00;0;308;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;23/01/2023 11:00;0;295;0;0;0;0;180;1;1;3.23E+15
ES002100000100007PD;23/01/2023 12:00;0;326;0;1;0;0;161;1;1;3.23E+15
ES002100000100007PD;23/01/2023 13:00;0;294;0;1;0;0;161;1;1;3.23E+15
ES002100000100007PD;23/01/2023 14:00;0;322;0;0;0;0;134;1;1;3.23E+15
ES002100000100007PD;23/01/2023 15:00;0;1172;0;1;0;0;159;1;1;3.23E+15
ES002100000100007PD;23/01/2023 16:00;0;798;0;0;0;0;124;1;1;3.23E+15
ES002100000100007PD;23/01/2023 17:00;0;1663;0;0;0;0;122;1;1;3.23E+15
ES002100000100007PD;23/01/2023 18:00;0;409;0;1;0;0;154;1;1;3.23E+15
ES002100000100007PD;23/01/2023 19:00;0;417;0;0;0;0;191;1;1;3.23E+15
ES002100000100007PD;23/01/2023 20:00;0;375;0;0;0;0;211;1;1;3.23E+15
ES002100000100007PD;23/01/2023 21:00;0;576;0;0;0;0;193;1;1;3.23E+15
ES002100000100007PD;23/01/2023 22:00;0;2458;0;1;0;0;201;1;1;3.23E+15
ES002100000100007PD;23/01/2023 23:00;0;523;0;0;0;0;193;1;1;3.23E+15
ES002100000100007PD;24/01/2023 0:00;0;277;0;0;0;0;190;1;1;3.23E+15
ES002100000100007PD;24/01/2023 1:00;0;178;0;0;0;0;162;1;1;3.23E+15
ES002100000100007PD;24/01/2023 2:00;0;176;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;24/01/2023 3:00;0;150;0;1;0;0;160;1;1;3.23E+15
ES002100000100007PD;24/01/2023 4:00;0;178;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;24/01/2023 5:00;0;231;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;24/01/2023 6:00;0;222;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;24/01/2023 7:00;0;225;0;1;0;0;159;1;1;3.23E+15
ES002100000100007PD;24/01/2023 8:00;0;272;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;24/01/2023 9:00;0;336;0;2;0;0;149;1;1;3.23E+15
ES002100000100007PD;24/01/2023 10:00;0;145;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;24/01/2023 11:00;0;261;0;0;0;0;132;1;1;3.23E+15
ES002100000100007PD;24/01/2023 12:00;0;189;0;1;0;0;143;1;1;3.23E+15
ES002100000100007PD;24/01/2023 13:00;0;217;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;24/01/2023 14:00;0;519;0;1;0;0;140;1;1;3.23E+15
ES002100000100007PD;24/01/2023 15:00;0;756;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;24/01/2023 16:00;0;921;0;1;0;0;122;1;1;3.23E+15
ES002100000100007PD;24/01/2023 17:00;0;1242;0;0;0;0;116;1;1;3.23E+15
ES002100000100007PD;24/01/2023 18:00;0;334;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;24/01/2023 19:00;0;297;0;0;0;0;187;1;1;3.23E+15
ES002100000100007PD;24/01/2023 20:00;0;326;0;0;0;0;177;1;1;3.23E+15
ES002100000100007PD;24/01/2023 21:00;0;356;0;3;0;0;154;1;1;3.23E+15
ES002100000100007PD;24/01/2023 22:00;0;705;0;0;0;0;206;1;1;3.23E+15
ES002100000100007PD;24/01/2023 23:00;0;319;0;1;0;0;184;1;1;3.23E+15
ES002100000100007PD;25/01/2023 0:00;0;302;0;0;0;0;196;1;1;3.23E+15
ES002100000100007PD;25/01/2023 1:00;0;224;0;0;0;0;176;1;1;3.23E+15
ES002100000100007PD;25/01/2023 2:00;0;172;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;25/01/2023 3:00;0;171;0;1;0;0;159;1;1;3.23E+15
ES002100000100007PD;25/01/2023 4:00;0;170;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;25/01/2023 5:00;0;287;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;25/01/2023 6:00;0;189;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;25/01/2023 7:00;0;214;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;25/01/2023 8:00;0;270;0;1;0;0;159;1;1;3.23E+15
ES002100000100007PD;25/01/2023 9:00;0;346;0;1;0;0;144;1;1;3.23E+15
ES002100000100007PD;25/01/2023 10:00;0;201;0;0;0;0;130;1;1;3.23E+15
ES002100000100007PD;25/01/2023 11:00;0;157;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;25/01/2023 12:00;0;143;0;2;0;0;156;1;1;3.23E+15
ES002100000100007PD;25/01/2023 13:00;0;203;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;25/01/2023 14:00;0;1244;0;0;0;0;277;1;1;3.23E+15
ES002100000100007PD;25/01/2023 15:00;0;1531;0;0;0;0;262;1;1;3.23E+15
